"","TAS_stat","CAD_stat","Link"
"GOBP_POSITIVE_REGULATION_OF_LOCOMOTION","4.87601381442177","8.57611696090971","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_LOCOMOTION"
"GOBP_RESPONSE_TO_RADIATION","4.81812702997845","5.34765383090421","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_RADIATION"
"GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY","4.79466903174377","9.05120260329626","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY"
"GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM","4.78105205863404","3.62412461968724","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM"
"GOBP_PROTEIN_CATABOLIC_PROCESS","4.779316652834","7.56851581473983","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_CATABOLIC_PROCESS"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS","4.779316652834","12.3144180983012","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ACTIN_FILAMENT_BASED_PROCESS"
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","4.779316652834","4.38956507928127","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","4.7558544144069","9.24947011712174","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS"
"GOBP_DEPHOSPHORYLATION","4.75308255620801",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DEPHOSPHORYLATION"
"GOBP_DOUBLE_STRAND_BREAK_REPAIR","4.75107833275601","1.31536650707071","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DOUBLE_STRAND_BREAK_REPAIR"
"GOBP_GROWTH","4.74697057603481","9.43286908445186","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_GROWTH"
"GOBP_CELL_ACTIVATION","4.7467859568435","9.0216691676884","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_ACTIVATION"
"GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL","4.7467859568435","12.7954393903469","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL"
"GOBP_CELL_CYCLE_PHASE_TRANSITION","4.73808911259061","3.37254444099047","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_CYCLE_PHASE_TRANSITION"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","4.69696937809242","10.4763501055116","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS"
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","4.63022017453164","5.54547844960761","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SKELETAL_SYSTEM_DEVELOPMENT"
"GOBP_REGULATION_OF_NUCLEAR_DIVISION","4.62350005789657","3.04499872854154","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_NUCLEAR_DIVISION"
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION","4.60497243712028","3.35229180925784","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION"
"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT","4.54687250338169","3.3153016628451","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY","4.54525980194166","4.03943498791046","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY"
"GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS","4.51980544663321","7.03379900398755","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS"
"GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION","4.51980544663321","9.12470893893073","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION"
"GOBP_REGULATION_OF_TRANSPORT","4.47514377489623","12.590495378685","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_TRANSPORT"
"GOBP_HEART_DEVELOPMENT","4.46680495430016","8.57611696090971","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HEART_DEVELOPMENT"
"GOBP_RESPONSE_TO_WOUNDING","4.46305710609808","7.56258197302234","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_WOUNDING"
"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","4.45765158211707","2.53420093938315","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"
"GOBP_INNATE_IMMUNE_RESPONSE","4.45589332348886","4.75680211802058","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INNATE_IMMUNE_RESPONSE"
"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","4.44743706388766","3.77886045874732","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"GOBP_CHEMICAL_HOMEOSTASIS","4.44583076154398","4.86363444146016","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CHEMICAL_HOMEOSTASIS"
"GOBP_INTRACELLULAR_PROTEIN_TRANSPORT","4.39484639015456","4.36585006194359","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTRACELLULAR_PROTEIN_TRANSPORT"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","4.39484639015456","10.3435825343083","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"
"GOBP_ENDOCYTOSIS","4.35886240268951","6.6391203831171","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ENDOCYTOSIS"
"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION","4.34199298819745","7.06552275211138","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","4.31915649625143","4.71775069768616","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS"
"GOBP_CELL_PROJECTION_ORGANIZATION","4.30209655883602","12.0811916272853","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_PROJECTION_ORGANIZATION"
"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY","4.30209655883602","9.5194309234632","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY"
"GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS","4.23825677414644","1.33281277285503","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS"
"GOBP_MEMBRANE_ORGANIZATION","4.21118387174921","4.54239881782468","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MEMBRANE_ORGANIZATION"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS","4.21087053074847",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS"
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION","4.17680833028245","4.01379363835027","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION"
"GOBP_PATTERN_SPECIFICATION_PROCESS","4.17571103886251",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PATTERN_SPECIFICATION_PROCESS"
"GOBP_REGULATION_OF_PROTEOLYSIS","4.16657245897526","4.9140182777185","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_PROTEOLYSIS"
"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS","4.16428650543125","3.08003004302032","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EPITHELIAL_TUBE_MORPHOGENESIS"
"GOBP_POSITIVE_REGULATION_OF_BINDING","4.1399628652457","2.04017424942603","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_BINDING"
"GOBP_RESPONSE_TO_OXIDATIVE_STRESS","4.12905078413844","4.18517280870625","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_OXIDATIVE_STRESS"
"GOBP_MUSCLE_SYSTEM_PROCESS","4.11154932834913","3.74472435125458","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MUSCLE_SYSTEM_PROCESS"
"GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS","4.07042487725206","6.42187439980157","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS"
"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION","4.06526860614447","3.89027072882855","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION"
"GOBP_PROTEIN_DEPHOSPHORYLATION","4.05131332963438",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_DEPHOSPHORYLATION"
"GOBP_GENERATION_OF_NEURONS","4.03346369856655","14.4539690991437","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_GENERATION_OF_NEURONS"
"GOBP_SECRETION","4.03301998531946","11.2124553001724","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SECRETION"
"GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS","4.00941541494806","7.69228001960734","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS"
"GOBP_CELLULAR_RESPONSE_TO_LIPID","4.00777894577901","5.03194377105029","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_LIPID"
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","3.98101706803952","1.72801782261638","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"
"GOBP_ACTIN_FILAMENT_ORGANIZATION","3.98101706803952","9.56337608311004","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ACTIN_FILAMENT_ORGANIZATION"
"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY","3.96107864695005","1.95175493481751","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"
"GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND","3.95872780499285","10.0847567283744","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND"
"GOBP_MICROTUBULE_BASED_PROCESS","3.94188798899176","7.45236138606551","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_BASED_PROCESS"
"GOBP_ORGANELLE_FISSION","3.94188798899176","4.40381472562022","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ORGANELLE_FISSION"
"GOBP_ORGANIC_ACID_METABOLIC_PROCESS","3.93054933395795","1.79335547534839","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ORGANIC_ACID_METABOLIC_PROCESS"
"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","3.92143932367411","2.45724026447053","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION"
"GOBP_REGULATION_OF_IMMUNE_RESPONSE","3.91145759726414","6.94030502543301","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_IMMUNE_RESPONSE"
"GOBP_CELLULAR_COMPONENT_DISASSEMBLY","3.88697530320117","4.56096888247188","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_COMPONENT_DISASSEMBLY"
"GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS","3.87805658879639","2.04319400146966","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","3.85225376561924","3.90946954207076","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS"
"GOBP_CELL_CHEMOTAXIS","3.85225376561924","2.20751185322874","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_CHEMOTAXIS"
"GOBP_DNA_RECOMBINATION","3.8505975690951","1.90801154721034","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DNA_RECOMBINATION"
"GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM","3.84338570827144","3.40795156989937","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM"
"GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION","3.83764900994858","3.59346995773224","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION"
"GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","3.83764900994858","7.62179442619961","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT"
"GOBP_REGULATION_OF_TUBE_SIZE","3.83764900994858","1.68688647574839","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_TUBE_SIZE"
"GOBP_REGULATION_OF_SYSTEM_PROCESS","3.83164497237505","3.67357730459717","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SYSTEM_PROCESS"
"GOBP_REGULATION_OF_CELL_ADHESION","3.83108220656065","8.74471180687571","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CELL_ADHESION"
"GOBP_CHROMOSOME_SEGREGATION","3.83067619179396","3.26305341224785","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CHROMOSOME_SEGREGATION"
"GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY","3.81329358369976","9.49621314782915","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY"
"GOBP_CHONDROCYTE_DIFFERENTIATION","3.78428639583328","1.49149180979088","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CHONDROCYTE_DIFFERENTIATION"
"GOBP_IMMUNE_EFFECTOR_PROCESS","3.78428639583328","4.36011820457475","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_IMMUNE_EFFECTOR_PROCESS"
"GOBP_EXPORT_FROM_CELL","3.78428639583328","10.0283215591425","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXPORT_FROM_CELL"
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY","3.77620237118421","3.00768062784476","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY"
"GOBP_RESPONSE_TO_STEROID_HORMONE","3.7749546528771","3.3693197122663","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_STEROID_HORMONE"
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION","3.7703837083114","10.0195343819397","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION"
"GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY","3.74952041269141","6.42621160915958","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY"
"GOBP_MACROAUTOPHAGY","3.72745549179758",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MACROAUTOPHAGY"
"GOBP_VESICLE_ORGANIZATION","3.72277500592757","2.92526492460685","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VESICLE_ORGANIZATION"
"GOBP_HISTONE_MODIFICATION","3.70033472549068","7.48163339601638","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HISTONE_MODIFICATION"
"GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS","3.69060689808425",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS"
"GOBP_REGULATION_OF_PROTEIN_BINDING","3.67841636117671","2.68997371826053","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_PROTEIN_BINDING"
"GOBP_REPRODUCTION","3.67378912498644","7.27311132320616","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REPRODUCTION"
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS","3.67339285513906","7.90445483730317","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS"
"GOBP_CELL_ADHESION","3.65983110755375","12.4351466568481","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_ADHESION"
"GOBP_REGULATION_OF_DNA_REPAIR","3.64790985910225",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_DNA_REPAIR"
"GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY","3.64570134198007","6.03901785723085","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY"
"GOBP_CELL_MATRIX_ADHESION","3.63815380420036","4.91819713218979","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_MATRIX_ADHESION"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS","3.63064260234776","2.20444626307617","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS"
"GOBP_RESPONSE_TO_LIGHT_STIMULUS","3.62102851157612","3.69887755948957","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_LIGHT_STIMULUS"
"GOBP_MONOATOMIC_ION_HOMEOSTASIS","3.61429657495931","2.09733422107559","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MONOATOMIC_ION_HOMEOSTASIS"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE","3.58593650137932","2.35263256694153","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ADAPTIVE_IMMUNE_RESPONSE"
"GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","3.56393067469045",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION"
"GOBP_CYTOKINE_PRODUCTION","3.55086049019973","4.00243604048995","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CYTOKINE_PRODUCTION"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY","3.50275689462249","4.43979364786409","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY"
"GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS","3.48700570495989","2.92526492460685","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS"
"GOBP_BLASTOCYST_DEVELOPMENT","3.48193427381869",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_BLASTOCYST_DEVELOPMENT"
"GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY","3.48022952286174","2.28261691477545","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","3.43985059271476","7.51004531562148","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS"
"GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS","3.43889167446865","4.05003189974673","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS"
"GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS","3.43889167446865","2.45950942368649","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS"
"GOBP_TELOMERE_ORGANIZATION","3.42723281763359","2.401714531125","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TELOMERE_ORGANIZATION"
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","3.42707099507094","8.44349764485945","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION"
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","3.42518449226576","1.70687279343426","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"
"GOBP_MIRNA_METABOLIC_PROCESS","3.42330850223148","4.4056902477623","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MIRNA_METABOLIC_PROCESS"
"GOBP_MAPK_CASCADE","3.42330850223148","10.6913964320807","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MAPK_CASCADE"
"GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","3.39155612352629","3.17364577806554","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION"
"GOBP_RECOMBINATIONAL_REPAIR","3.38652460097512","1.36288712956637","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RECOMBINATIONAL_REPAIR"
"GOBP_NEGATIVE_REGULATION_OF_BINDING","3.37182216810082",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_BINDING"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS","3.33978275032433","2.40050898445777","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_AMIDE_BIOSYNTHETIC_PROCESS"
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING","3.31216064276505","2.34561704924921","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING"
"GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION","3.31198877449651","9.60360772158142","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION"
"GOBP_REGULATION_OF_CELL_GROWTH","3.30555608117678","6.53881413443534","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CELL_GROWTH"
"GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS","3.29549781588143","4.42531923847884","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS"
"GOBP_CIRCULATORY_SYSTEM_PROCESS","3.27496871925454","8.76668428096987","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CIRCULATORY_SYSTEM_PROCESS"
"GOBP_NOTCH_SIGNALING_PATHWAY","3.26230052554896","1.48513976053155","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NOTCH_SIGNALING_PATHWAY"
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE","3.21572664177745","3.00748320074637","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE"
"GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS","3.20129481719543",NA,"http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS"
"GOBP_HEART_MORPHOGENESIS","3.20129481719543","3.82126752283453","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HEART_MORPHOGENESIS"
"GOBP_BIOMINERAL_TISSUE_DEVELOPMENT","3.18983201450188","2.04017424942603","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_BIOMINERAL_TISSUE_DEVELOPMENT"
"GOBP_CELL_GROWTH","3.18983201450188","7.751806004337","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_GROWTH"
"GOBP_FAT_CELL_DIFFERENTIATION","3.1885152075388","1.98413137014429","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FAT_CELL_DIFFERENTIATION"
"GOBP_RESPONSE_TO_CYTOKINE","3.16475097687743","8.74471180687571","http://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_CYTOKINE"
